age,sexe,pays_origine,raison_voyage,provenance,destination,papiers_valides,casier_judiciaire,niveau_risque
56,Homme,Tanzanie,Affaires,Kigali,Nairobi,1,0,Faible
49,Homme,Ouganda,Migration,Kinshasa,Kananga,0,0,Moyen
70,Homme,RDC,Affaires,Kisangani,Luanda,1,0,Faible
26,Homme,Ouganda,Transit,Kinshasa,Nairobi,0,0,Moyen
48,Homme,Burundi,Migration,Kisangani,Luanda,1,1,Moyen
27,Femme,Rwanda,Études,Kinshasa,Kinshasa,1,0,Faible
22,Homme,Burundi,Affaires,Lusaka,Mbujimayi,0,0,Moyen
42,Femme,RDC,Migration,Kisangani,Kinshasa,0,0,Moyen
25,Homme,Ouganda,Migration,Kinshasa,Nairobi,0,0,Moyen
25,Homme,Zambie,Affaires,Lusaka,Luanda,0,0,Moyen
21,Homme,Rwanda,Transit,Kigali,Nairobi,1,0,Faible
21,Femme,Zambie,Affaires,Lubumbashi,Mbujimayi,1,1,Moyen
56,Femme,Ouganda,Études,Lusaka,Luanda,0,0,Moyen
55,Femme,Tanzanie,Tourisme,Kigali,Kinshasa,0,1,Élevé
40,Homme,Rwanda,Affaires,Kinshasa,Mbujimayi,0,0,Moyen
31,Femme,RDC,Études,Kinshasa,Kinshasa,1,0,Faible
62,Homme,Rwanda,Transit,Lusaka,Kinshasa,0,0,Moyen
62,Femme,RDC,Transit,Kinshasa,Luanda,0,1,Élevé
45,Femme,Rwanda,Transit,Kigali,Tshikapa,0,1,Élevé
18,Femme,Zambie,Études,Kinshasa,Kinshasa,0,1,Élevé
34,Femme,Burundi,Migration,Kigali,Luanda,0,1,Élevé
54,Homme,Burundi,Transit,Lubumbashi,Luanda,1,0,Faible
37,Homme,Tanzanie,Études,Lusaka,Mbujimayi,1,1,Moyen
47,Femme,Burundi,Affaires,Kisangani,Kananga,1,1,Moyen
43,Femme,Ouganda,Tourisme,Kigali,Tshikapa,0,0,Moyen
24,Femme,Zambie,Transit,Goma,Kananga,1,0,Faible
48,Femme,Tanzanie,Migration,Kigali,Tshikapa,0,0,Moyen
68,Femme,Angola,Études,Goma,Kinshasa,0,0,Moyen
66,Femme,Burundi,Affaires,Lusaka,Luanda,1,1,Moyen
18,Homme,Rwanda,Études,Kigali,Kananga,1,1,Moyen
53,Femme,Burundi,Tourisme,Kinshasa,Kinshasa,1,1,Moyen
28,Femme,Tanzanie,Migration,Lusaka,Tshikapa,0,0,Moyen
22,Femme,Zambie,Migration,Lubumbashi,Kananga,0,0,Élevé
38,Homme,Rwanda,Affaires,Lubumbashi,Tshikapa,0,1,Élevé
70,Femme,Zambie,Tourisme,Kinshasa,Luanda,1,1,Moyen
56,Femme,RDC,Migration,Lubumbashi,Mbujimayi,1,0,Faible
39,Homme,RDC,Transit,Lusaka,Kananga,1,0,Faible
67,Homme,Angola,Tourisme,Kigali,Tshikapa,1,1,Moyen
19,Femme,Ouganda,Études,Lubumbashi,Tshikapa,0,0,Moyen
27,Homme,Tanzanie,Tourisme,Kinshasa,Luanda,0,0,Moyen
55,Femme,Rwanda,Affaires,Lusaka,Mbujimayi,1,0,Faible
35,Homme,Zambie,Études,Goma,Luanda,0,1,Élevé
62,Homme,Tanzanie,Migration,Goma,Luanda,0,1,Élevé
20,Homme,RDC,Tourisme,Goma,Luanda,0,0,Moyen
23,Homme,Burundi,Études,Kigali,Nairobi,0,0,Moyen
59,Homme,RDC,Études,Goma,Kananga,1,0,Faible
44,Femme,Burundi,Études,Kigali,Kinshasa,0,1,Élevé
41,Femme,Burundi,Transit,Kisangani,Kananga,1,0,Faible
67,Femme,Ouganda,Études,Kigali,Kananga,0,1,Élevé
70,Homme,Rwanda,Transit,Kisangani,Nairobi,0,0,Moyen
58,Femme,Angola,Transit,Kinshasa,Mbujimayi,1,0,Faible
53,Homme,Rwanda,Tourisme,Lubumbashi,Tshikapa,1,1,Moyen
32,Homme,Ouganda,Migration,Lubumbashi,Mbujimayi,1,1,Moyen
43,Femme,Burundi,Migration,Goma,Nairobi,0,0,Moyen
52,Femme,Rwanda,Transit,Lusaka,Nairobi,1,0,Faible
64,Homme,RDC,Migration,Kisangani,Kananga,0,0,Moyen
63,Femme,Ouganda,Transit,Kigali,Kananga,0,1,Élevé
67,Homme,Burundi,Affaires,Kinshasa,Nairobi,0,1,Élevé
36,Homme,Rwanda,Transit,Lubumbashi,Mbujimayi,0,0,Moyen
69,Femme,RDC,Transit,Kisangani,Tshikapa,0,1,Élevé
37,Femme,Tanzanie,Migration,Kisangani,Tshikapa,0,0,Moyen
22,Femme,RDC,Tourisme,Lusaka,Tshikapa,0,0,Moyen
70,Homme,Rwanda,Études,Goma,Kananga,1,1,Moyen
19,Homme,RDC,Tourisme,Lusaka,Kananga,1,0,Faible
36,Femme,Ouganda,Études,Goma,Tshikapa,1,1,Moyen
58,Homme,Tanzanie,Études,Kigali,Luanda,0,1,Élevé
50,Femme,RDC,Affaires,Kinshasa,Tshikapa,0,1,Élevé
56,Femme,Angola,Migration,Goma,Kananga,0,1,Élevé
36,Homme,Angola,Affaires,Kinshasa,Kananga,0,0,Moyen
32,Femme,Rwanda,Études,Kinshasa,Kinshasa,0,1,Élevé
46,Homme,Tanzanie,Tourisme,Kisangani,Nairobi,0,1,Élevé
53,Femme,Rwanda,Migration,Goma,Nairobi,1,1,Moyen
18,Femme,RDC,Affaires,Goma,Kinshasa,1,1,Moyen
43,Homme,RDC,Migration,Goma,Nairobi,0,0,Moyen
53,Homme,RDC,Affaires,Lusaka,Nairobi,0,0,Moyen
55,Homme,Zambie,Études,Goma,Luanda,0,1,Élevé
53,Femme,Zambie,Migration,Lubumbashi,Kinshasa,1,0,Faible
56,Homme,Angola,Tourisme,Kisangani,Nairobi,1,1,Moyen
54,Homme,Tanzanie,Tourisme,Goma,Kinshasa,1,0,Faible
35,Femme,Angola,Tourisme,Lubumbashi,Kananga,1,1,Moyen
31,Femme,Ouganda,Transit,Kigali,Luanda,0,0,Moyen
51,Femme,Zambie,Migration,Kisangani,Mbujimayi,0,1,Élevé
29,Homme,RDC,Migration,Lusaka,Kananga,1,0,Faible
48,Homme,Rwanda,Études,Lusaka,Nairobi,0,1,Élevé
34,Homme,RDC,Migration,Lusaka,Tshikapa,1,1,Moyen
65,Femme,Ouganda,Transit,Lubumbashi,Mbujimayi,0,1,Élevé
54,Homme,RDC,Affaires,Goma,Kananga,1,1,Moyen
54,Femme,Angola,Migration,Goma,Kinshasa,1,1,Moyen
48,Femme,Rwanda,Études,Lubumbashi,Tshikapa,1,0,Faible
31,Femme,RDC,Migration,Kisangani,Luanda,0,1,Élevé
32,Homme,Ouganda,Études,Kisangani,Kananga,1,1,Moyen
26,Homme,Angola,Études,Kigali,Mbujimayi,1,1,Moyen
25,Femme,Zambie,Tourisme,Kinshasa,Mbujimayi,0,0,Moyen
32,Homme,Rwanda,Transit,Kigali,Mbujimayi,1,1,Moyen
29,Homme,Burundi,Transit,Goma,Luanda,0,0,Moyen
34,Homme,RDC,Tourisme,Lusaka,Luanda,1,0,Faible
69,Femme,Zambie,Transit,Goma,Nairobi,0,1,Élevé
58,Homme,Rwanda,Migration,Lubumbashi,Luanda,0,1,Élevé
47,Femme,Burundi,Affaires,Goma,Kinshasa,0,0,Moyen
55,Femme,RDC,Tourisme,Lubumbashi,Kananga,1,0,Faible
45,Femme,Angola,Affaires,Kinshasa,Tshikapa,1,1,Moyen
28,Femme,Rwanda,Études,Goma,Mbujimayi,1,1,Moyen
61,Femme,Ouganda,Affaires,Lubumbashi,Kinshasa,1,0,Faible
25,Homme,Tanzanie,Transit,Kisangani,Nairobi,0,1,Élevé
61,Femme,Angola,Affaires,Lusaka,Kinshasa,0,1,Élevé
50,Femme,Burundi,Études,Kigali,Nairobi,1,0,Faible
20,Femme,Tanzanie,Études,Goma,Kananga,1,1,Moyen
48,Femme,Zambie,Affaires,Lusaka,Kananga,1,1,Moyen
35,Femme,RDC,Affaires,Goma,Kananga,0,1,Élevé
43,Femme,Tanzanie,Migration,Kisangani,Luanda,1,1,Moyen
65,Femme,Ouganda,Migration,Lusaka,Nairobi,1,1,Moyen
57,Femme,Zambie,Études,Lusaka,Tshikapa,1,0,Faible
40,Femme,Zambie,Affaires,Kisangani,Kinshasa,1,1,Moyen
59,Homme,Tanzanie,Affaires,Kisangani,Mbujimayi,1,0,Faible
46,Femme,Angola,Études,Lusaka,Mbujimayi,1,1,Moyen
38,Homme,Tanzanie,Études,Kisangani,Tshikapa,0,0,Moyen
46,Femme,Rwanda,Études,Kinshasa,Kinshasa,0,1,Élevé
32,Homme,Angola,Études,Kisangani,Kinshasa,0,0,Moyen
64,Homme,Angola,Migration,Kigali,Kinshasa,1,0,Faible
62,Femme,Zambie,Tourisme,Goma,Kananga,1,0,Faible
21,Femme,RDC,Transit,Kinshasa,Nairobi,1,0,Faible
29,Femme,Zambie,Tourisme,Kisangani,Mbujimayi,0,0,Moyen
44,Femme,Ouganda,Affaires,Kigali,Kinshasa,1,0,Faible
30,Femme,Burundi,Migration,Kisangani,Nairobi,1,1,Moyen
62,Femme,Zambie,Migration,Lusaka,Mbujimayi,0,0,Moyen
26,Femme,Angola,Études,Kigali,Kinshasa,1,0,Faible
39,Homme,Zambie,Tourisme,Lusaka,Luanda,1,0,Faible
21,Homme,RDC,Affaires,Lusaka,Kinshasa,1,0,Faible
48,Homme,Tanzanie,Études,Kisangani,Mbujimayi,1,1,Moyen
51,Femme,Ouganda,Migration,Goma,Luanda,1,0,Faible
51,Homme,Angola,Tourisme,Goma,Mbujimayi,1,1,Moyen
31,Femme,Burundi,Transit,Kisangani,Nairobi,1,0,Faible
39,Homme,Zambie,Transit,Lusaka,Nairobi,0,1,Élevé
20,Homme,Zambie,Migration,Kinshasa,Nairobi,1,1,Élevé
39,Femme,Zambie,Migration,Kinshasa,Kinshasa,0,0,Moyen
28,Homme,Angola,Migration,Kinshasa,Kananga,0,0,Moyen
30,Femme,Burundi,Transit,Kisangani,Luanda,1,0,Faible
62,Homme,Angola,Migration,Goma,Luanda,1,0,Faible
39,Homme,Burundi,Études,Kinshasa,Mbujimayi,1,1,Moyen
25,Homme,Zambie,Migration,Kisangani,Mbujimayi,1,0,Faible
47,Homme,Zambie,Études,Lusaka,Nairobi,1,1,Moyen
51,Femme,Ouganda,Affaires,Kinshasa,Kananga,1,1,Moyen
47,Homme,Burundi,Transit,Lusaka,Tshikapa,0,1,Élevé
34,Homme,Burundi,Affaires,Kigali,Mbujimayi,0,0,Moyen
25,Femme,Ouganda,Études,Lubumbashi,Nairobi,1,1,Moyen
33,Homme,Burundi,Migration,Lusaka,Luanda,1,1,Moyen
34,Femme,RDC,Études,Kigali,Nairobi,1,0,Faible
19,Homme,Angola,Tourisme,Goma,Nairobi,1,1,Moyen
18,Femme,Angola,Migration,Kigali,Luanda,0,0,Élevé
65,Femme,Angola,Affaires,Lusaka,Mbujimayi,0,1,Élevé
42,Homme,Angola,Tourisme,Kigali,Kananga,0,1,Élevé
43,Femme,Rwanda,Tourisme,Lubumbashi,Mbujimayi,1,0,Faible
69,Femme,Rwanda,Tourisme,Lubumbashi,Nairobi,1,0,Faible
28,Homme,RDC,Affaires,Lusaka,Luanda,1,0,Faible
23,Femme,RDC,Tourisme,Kisangani,Kananga,0,0,Moyen
60,Homme,Tanzanie,Tourisme,Lusaka,Kinshasa,0,0,Moyen
37,Homme,Zambie,Tourisme,Kigali,Kananga,0,1,Élevé
37,Femme,Tanzanie,Migration,Lubumbashi,Luanda,1,1,Moyen
66,Femme,Ouganda,Migration,Lubumbashi,Luanda,0,1,Élevé
63,Femme,Tanzanie,Transit,Lubumbashi,Luanda,0,1,Élevé
23,Homme,Burundi,Affaires,Lusaka,Kananga,0,1,Élevé
35,Homme,Ouganda,Transit,Kinshasa,Luanda,1,0,Faible
41,Femme,Tanzanie,Migration,Lusaka,Kinshasa,0,1,Élevé
39,Homme,Angola,Tourisme,Kigali,Mbujimayi,1,1,Moyen
37,Femme,Tanzanie,Études,Goma,Kinshasa,0,1,Élevé
18,Femme,Ouganda,Études,Kisangani,Luanda,0,1,Élevé
65,Homme,Ouganda,Études,Lubumbashi,Nairobi,1,1,Moyen
44,Femme,RDC,Affaires,Kisangani,Mbujimayi,1,1,Moyen
56,Femme,Rwanda,Transit,Kigali,Nairobi,0,1,Élevé
39,Homme,Zambie,Tourisme,Kigali,Nairobi,0,0,Moyen
46,Femme,Zambie,Transit,Kisangani,Kinshasa,1,1,Moyen
49,Femme,Rwanda,Études,Lubumbashi,Tshikapa,1,0,Faible
26,Homme,Ouganda,Migration,Lubumbashi,Tshikapa,0,1,Élevé
56,Femme,Ouganda,Tourisme,Kinshasa,Kinshasa,0,1,Élevé
39,Femme,Ouganda,Transit,Kigali,Tshikapa,1,1,Moyen
34,Homme,Burundi,Migration,Lubumbashi,Kananga,1,1,Moyen
60,Femme,RDC,Affaires,Kisangani,Tshikapa,0,1,Élevé
19,Homme,Zambie,Migration,Goma,Kinshasa,1,0,Moyen
42,Femme,RDC,Affaires,Lubumbashi,Kinshasa,0,1,Élevé
43,Femme,Angola,Tourisme,Kisangani,Tshikapa,0,0,Moyen
35,Homme,Burundi,Tourisme,Kinshasa,Tshikapa,1,1,Moyen
39,Homme,Zambie,Transit,Kisangani,Tshikapa,1,1,Moyen
45,Homme,RDC,Migration,Kigali,Nairobi,0,0,Moyen
41,Femme,Tanzanie,Migration,Goma,Luanda,0,1,Élevé
66,Homme,Rwanda,Études,Kinshasa,Mbujimayi,1,0,Faible
36,Homme,RDC,Migration,Kinshasa,Tshikapa,1,1,Moyen
53,Femme,Zambie,Affaires,Kinshasa,Nairobi,1,0,Faible
32,Femme,Ouganda,Migration,Kinshasa,Luanda,0,0,Moyen
60,Femme,RDC,Études,Kigali,Luanda,1,0,Faible
23,Homme,Rwanda,Transit,Kigali,Kananga,0,0,Moyen
24,Femme,Zambie,Affaires,Lubumbashi,Mbujimayi,0,1,Élevé
36,Homme,RDC,Études,Lusaka,Kananga,0,0,Moyen
54,Femme,Angola,Migration,Kigali,Mbujimayi,0,0,Moyen
60,Homme,Ouganda,Études,Lusaka,Kinshasa,0,0,Moyen
53,Homme,Ouganda,Transit,Kisangani,Kinshasa,0,1,Élevé
67,Femme,Burundi,Migration,Lubumbashi,Nairobi,1,0,Faible
65,Homme,Ouganda,Affaires,Kisangani,Luanda,0,0,Moyen
36,Homme,Tanzanie,Migration,Goma,Tshikapa,1,1,Moyen
27,Femme,Rwanda,Transit,Kinshasa,Tshikapa,1,0,Faible
67,Homme,Zambie,Migration,Kigali,Kinshasa,1,0,Faible
46,Femme,Ouganda,Tourisme,Lusaka,Nairobi,1,1,Moyen
70,Femme,Rwanda,Études,Kigali,Kananga,1,1,Moyen
51,Femme,Tanzanie,Tourisme,Kisangani,Tshikapa,1,0,Faible
68,Femme,Angola,Tourisme,Kisangani,Tshikapa,1,1,Moyen
37,Homme,Angola,Études,Kisangani,Mbujimayi,0,1,Élevé
68,Homme,Zambie,Études,Kigali,Kinshasa,1,1,Moyen
42,Femme,Tanzanie,Études,Kinshasa,Mbujimayi,0,0,Moyen
54,Homme,Angola,Affaires,Kisangani,Kinshasa,1,0,Faible
29,Homme,Angola,Migration,Lubumbashi,Kananga,1,1,Moyen
21,Femme,Tanzanie,Tourisme,Lubumbashi,Luanda,1,1,Moyen
37,Femme,Burundi,Études,Lubumbashi,Mbujimayi,1,1,Moyen
38,Femme,Tanzanie,Transit,Lusaka,Kinshasa,1,1,Moyen
70,Femme,Ouganda,Migration,Kigali,Nairobi,0,0,Moyen
40,Femme,RDC,Affaires,Goma,Nairobi,1,1,Moyen
34,Femme,Ouganda,Transit,Lubumbashi,Kinshasa,0,0,Moyen
47,Homme,Rwanda,Migration,Kinshasa,Tshikapa,1,1,Moyen
30,Femme,Zambie,Transit,Lubumbashi,Mbujimayi,0,1,Élevé
27,Homme,Tanzanie,Études,Goma,Kinshasa,1,1,Moyen
63,Homme,Zambie,Transit,Lubumbashi,Mbujimayi,0,1,Élevé
23,Homme,Ouganda,Études,Kisangani,Nairobi,0,1,Élevé
44,Femme,Tanzanie,Tourisme,Lubumbashi,Kananga,1,1,Moyen
21,Homme,Tanzanie,Transit,Lubumbashi,Kananga,0,1,Élevé
45,Femme,Tanzanie,Affaires,Lubumbashi,Kinshasa,0,1,Élevé
26,Homme,Angola,Études,Kinshasa,Mbujimayi,1,0,Faible
65,Homme,Tanzanie,Migration,Kinshasa,Mbujimayi,1,0,Faible
26,Homme,Ouganda,Transit,Kisangani,Kinshasa,1,1,Moyen
41,Homme,Rwanda,Affaires,Goma,Mbujimayi,0,1,Élevé
57,Femme,RDC,Tourisme,Kisangani,Kananga,1,0,Faible
20,Femme,Zambie,Tourisme,Lusaka,Kinshasa,1,1,Moyen
25,Homme,RDC,Migration,Kinshasa,Mbujimayi,0,0,Moyen
24,Femme,Ouganda,Études,Goma,Tshikapa,1,0,Faible
70,Femme,RDC,Transit,Goma,Kananga,0,0,Moyen
36,Homme,RDC,Études,Lubumbashi,Kinshasa,1,0,Faible
69,Homme,Angola,Migration,Goma,Kinshasa,1,1,Moyen
20,Homme,Angola,Affaires,Goma,Mbujimayi,1,1,Moyen
39,Homme,Burundi,Affaires,Kisangani,Kinshasa,1,1,Moyen
39,Homme,Burundi,Migration,Lubumbashi,Mbujimayi,0,1,Élevé
58,Femme,Tanzanie,Tourisme,Lubumbashi,Kinshasa,1,0,Faible
18,Homme,Rwanda,Migration,Kigali,Kinshasa,0,1,Élevé
55,Homme,Rwanda,Migration,Kinshasa,Mbujimayi,0,0,Moyen
62,Homme,Zambie,Migration,Goma,Nairobi,0,0,Moyen
33,Femme,Zambie,Affaires,Kigali,Kananga,0,0,Moyen
58,Femme,Rwanda,Études,Kisangani,Nairobi,1,0,Faible
44,Femme,Burundi,Tourisme,Goma,Luanda,1,0,Faible
27,Homme,Tanzanie,Études,Lubumbashi,Mbujimayi,0,1,Élevé
29,Femme,Tanzanie,Transit,Goma,Nairobi,1,1,Moyen
65,Homme,Ouganda,Tourisme,Lubumbashi,Nairobi,0,1,Élevé
22,Homme,Rwanda,Transit,Kigali,Luanda,0,1,Élevé
24,Homme,Ouganda,Affaires,Lubumbashi,Tshikapa,1,1,Moyen
64,Homme,Angola,Migration,Lubumbashi,Kananga,0,1,Élevé
48,Femme,Tanzanie,Transit,Lubumbashi,Kinshasa,0,0,Moyen
54,Femme,RDC,Migration,Kisangani,Kananga,1,1,Moyen
20,Homme,RDC,Migration,Kinshasa,Nairobi,1,1,Élevé
21,Homme,Zambie,Affaires,Kisangani,Nairobi,0,0,Moyen
31,Femme,RDC,Migration,Lusaka,Luanda,1,1,Moyen
51,Homme,Burundi,Migration,Kigali,Kinshasa,1,0,Faible
40,Homme,Burundi,Affaires,Lusaka,Luanda,0,0,Moyen
66,Homme,RDC,Transit,Lusaka,Tshikapa,0,1,Élevé
56,Homme,Angola,Tourisme,Goma,Luanda,0,1,Élevé
36,Femme,RDC,Études,Kigali,Nairobi,1,1,Moyen
20,Femme,Rwanda,Transit,Kisangani,Kananga,1,0,Faible
41,Femme,RDC,Migration,Goma,Tshikapa,0,1,Élevé
43,Homme,Zambie,Tourisme,Goma,Luanda,1,1,Moyen
27,Homme,Burundi,Tourisme,Kigali,Nairobi,0,1,Élevé
19,Homme,Zambie,Migration,Lusaka,Mbujimayi,0,1,Élevé
50,Homme,Tanzanie,Tourisme,Kinshasa,Luanda,0,1,Élevé
18,Homme,Ouganda,Transit,Kigali,Mbujimayi,0,1,Élevé
21,Homme,Zambie,Affaires,Lubumbashi,Kinshasa,1,0,Faible
51,Homme,Rwanda,Études,Goma,Kinshasa,1,1,Moyen
68,Homme,RDC,Transit,Lusaka,Luanda,1,0,Faible
62,Femme,Ouganda,Affaires,Kinshasa,Mbujimayi,1,1,Moyen
59,Femme,Rwanda,Migration,Kinshasa,Kinshasa,1,0,Faible
58,Femme,Ouganda,Transit,Goma,Nairobi,0,0,Moyen
27,Homme,Rwanda,Tourisme,Lubumbashi,Tshikapa,1,0,Faible
64,Femme,Zambie,Transit,Lusaka,Luanda,0,1,Élevé
20,Homme,Burundi,Transit,Kinshasa,Kinshasa,1,1,Moyen
69,Femme,Tanzanie,Migration,Lubumbashi,Tshikapa,0,0,Moyen
64,Homme,Burundi,Migration,Kisangani,Luanda,1,1,Moyen
49,Femme,Ouganda,Affaires,Kisangani,Luanda,1,1,Moyen
31,Homme,Rwanda,Migration,Kigali,Luanda,1,0,Faible
29,Femme,Angola,Tourisme,Kinshasa,Luanda,0,0,Moyen
62,Femme,Rwanda,Migration,Lusaka,Luanda,0,0,Moyen
42,Femme,RDC,Études,Kinshasa,Luanda,1,0,Faible
31,Femme,Angola,Tourisme,Lubumbashi,Nairobi,0,0,Moyen
66,Femme,Ouganda,Affaires,Kinshasa,Tshikapa,1,0,Faible
50,Femme,Rwanda,Affaires,Lubumbashi,Tshikapa,1,0,Faible
45,Homme,RDC,Affaires,Kigali,Nairobi,1,1,Moyen
34,Femme,Ouganda,Tourisme,Kinshasa,Kananga,0,1,Élevé
55,Homme,Rwanda,Transit,Kinshasa,Kinshasa,0,0,Moyen
69,Homme,Angola,Études,Lubumbashi,Mbujimayi,1,1,Moyen
50,Femme,Rwanda,Tourisme,Lubumbashi,Luanda,1,1,Moyen
41,Homme,Rwanda,Transit,Goma,Nairobi,1,1,Moyen
67,Homme,Burundi,Transit,Lubumbashi,Mbujimayi,0,1,Élevé
31,Femme,Tanzanie,Transit,Lubumbashi,Tshikapa,0,0,Moyen
22,Femme,Burundi,Transit,Kinshasa,Luanda,0,1,Élevé
28,Homme,Ouganda,Transit,Kigali,Mbujimayi,0,1,Élevé
55,Femme,Burundi,Transit,Goma,Kananga,1,0,Faible
30,Homme,Burundi,Études,Goma,Kinshasa,0,1,Élevé
38,Homme,Burundi,Études,Kisangani,Kananga,1,1,Moyen
69,Homme,RDC,Tourisme,Kinshasa,Tshikapa,0,1,Élevé
67,Femme,Rwanda,Études,Lubumbashi,Tshikapa,1,0,Faible
25,Homme,RDC,Études,Kinshasa,Luanda,1,0,Faible
31,Homme,Zambie,Études,Lubumbashi,Tshikapa,1,1,Moyen
31,Femme,Zambie,Études,Lusaka,Mbujimayi,0,0,Moyen
38,Femme,RDC,Affaires,Kisangani,Kinshasa,1,1,Moyen
21,Homme,Zambie,Migration,Kisangani,Nairobi,0,1,Élevé
29,Femme,Zambie,Transit,Kisangani,Tshikapa,1,0,Faible
18,Homme,RDC,Affaires,Kisangani,Nairobi,1,1,Moyen
57,Homme,Angola,Affaires,Kigali,Tshikapa,0,1,Élevé
23,Femme,Angola,Transit,Lubumbashi,Tshikapa,1,1,Moyen
21,Femme,Zambie,Transit,Goma,Nairobi,0,0,Moyen
44,Homme,Zambie,Affaires,Kigali,Luanda,0,0,Moyen
46,Femme,RDC,Migration,Lubumbashi,Tshikapa,0,0,Moyen
34,Homme,Tanzanie,Affaires,Kinshasa,Kananga,0,1,Élevé
58,Homme,Burundi,Transit,Goma,Mbujimayi,1,0,Faible
56,Femme,Burundi,Transit,Lusaka,Mbujimayi,1,1,Moyen
25,Homme,Angola,Affaires,Goma,Kinshasa,1,0,Faible
26,Femme,Ouganda,Tourisme,Kisangani,Kinshasa,1,0,Faible
46,Homme,Tanzanie,Transit,Lusaka,Kinshasa,0,0,Moyen
63,Femme,Angola,Transit,Kigali,Kananga,0,0,Moyen
70,Homme,Tanzanie,Tourisme,Lusaka,Tshikapa,0,1,Élevé
50,Homme,Rwanda,Tourisme,Kisangani,Mbujimayi,0,0,Moyen
70,Femme,Tanzanie,Migration,Kigali,Luanda,0,0,Moyen
36,Homme,Burundi,Transit,Lubumbashi,Mbujimayi,0,0,Moyen
70,Homme,RDC,Migration,Kisangani,Mbujimayi,0,0,Moyen
57,Femme,Tanzanie,Transit,Goma,Luanda,1,1,Moyen
41,Femme,Ouganda,Tourisme,Lusaka,Luanda,0,1,Élevé
29,Homme,Angola,Migration,Goma,Nairobi,1,0,Faible
44,Femme,Rwanda,Études,Kinshasa,Tshikapa,0,0,Moyen
64,Homme,Ouganda,Tourisme,Kinshasa,Mbujimayi,0,0,Moyen
51,Femme,Angola,Affaires,Kinshasa,Tshikapa,1,0,Faible
33,Femme,Angola,Études,Kisangani,Nairobi,0,0,Moyen
27,Femme,Burundi,Affaires,Goma,Kinshasa,0,0,Moyen
67,Homme,RDC,Affaires,Kisangani,Kananga,1,0,Faible
33,Femme,Burundi,Tourisme,Goma,Kinshasa,1,0,Faible
37,Homme,Ouganda,Affaires,Lusaka,Nairobi,1,1,Moyen
63,Femme,Burundi,Transit,Kinshasa,Luanda,1,1,Moyen
26,Homme,RDC,Migration,Lusaka,Tshikapa,0,1,Élevé
62,Homme,RDC,Affaires,Lubumbashi,Nairobi,0,1,Élevé
22,Homme,Tanzanie,Études,Lusaka,Kinshasa,0,1,Élevé
69,Femme,Zambie,Affaires,Kisangani,Tshikapa,0,1,Élevé
40,Femme,RDC,Migration,Lusaka,Nairobi,0,0,Moyen
49,Femme,Zambie,Affaires,Kigali,Luanda,1,0,Faible
32,Homme,Zambie,Études,Lubumbashi,Luanda,0,1,Élevé
59,Homme,Tanzanie,Affaires,Goma,Luanda,1,0,Faible
48,Homme,Rwanda,Affaires,Lusaka,Kananga,1,1,Moyen
67,Homme,RDC,Études,Kigali,Luanda,1,0,Faible
22,Homme,Tanzanie,Migration,Lusaka,Luanda,0,0,Élevé
59,Homme,Rwanda,Affaires,Kisangani,Nairobi,1,0,Faible
40,Homme,Zambie,Migration,Lusaka,Mbujimayi,1,1,Moyen
41,Homme,Tanzanie,Études,Kigali,Tshikapa,1,1,Moyen
30,Femme,Burundi,Migration,Kigali,Kinshasa,1,0,Faible
67,Homme,Angola,Études,Kinshasa,Tshikapa,1,0,Faible
57,Femme,Ouganda,Transit,Lusaka,Tshikapa,1,0,Faible
28,Femme,Ouganda,Transit,Kisangani,Mbujimayi,0,0,Moyen
63,Homme,Tanzanie,Transit,Kigali,Mbujimayi,1,1,Moyen
24,Femme,Angola,Transit,Kinshasa,Nairobi,0,0,Moyen
56,Femme,Burundi,Transit,Kisangani,Mbujimayi,0,1,Élevé
32,Femme,Zambie,Transit,Lusaka,Luanda,0,1,Élevé
64,Homme,Rwanda,Tourisme,Goma,Kananga,1,0,Faible
27,Homme,Rwanda,Affaires,Goma,Nairobi,1,1,Moyen
20,Homme,Zambie,Affaires,Lubumbashi,Nairobi,0,0,Moyen
51,Homme,Burundi,Tourisme,Kigali,Luanda,0,1,Élevé
37,Femme,Tanzanie,Transit,Lubumbashi,Mbujimayi,0,0,Moyen
46,Femme,Ouganda,Migration,Lubumbashi,Kinshasa,0,0,Moyen
23,Femme,Ouganda,Affaires,Lubumbashi,Mbujimayi,0,1,Élevé
28,Homme,RDC,Migration,Lusaka,Tshikapa,1,0,Faible
19,Homme,Zambie,Études,Kinshasa,Luanda,0,0,Moyen
63,Femme,Rwanda,Études,Kisangani,Nairobi,0,0,Moyen
20,Homme,RDC,Études,Lubumbashi,Tshikapa,0,1,Élevé
19,Homme,Burundi,Tourisme,Lubumbashi,Luanda,1,1,Moyen
22,Femme,Tanzanie,Études,Goma,Luanda,1,0,Faible
29,Homme,Rwanda,Études,Kigali,Luanda,1,0,Faible
31,Homme,RDC,Transit,Lubumbashi,Nairobi,1,1,Moyen
34,Homme,Tanzanie,Affaires,Kisangani,Tshikapa,0,0,Moyen
20,Femme,Rwanda,Tourisme,Kinshasa,Mbujimayi,1,1,Moyen
18,Homme,RDC,Transit,Kinshasa,Kananga,0,0,Moyen
39,Femme,Rwanda,Migration,Kigali,Tshikapa,0,0,Moyen
64,Femme,Zambie,Affaires,Lusaka,Nairobi,0,0,Moyen
